dqn,date,km,moto
77JA482,2/16/2026,55.47,0
77JA482,2/17/2026,57.35,0
77JA482,2/18/2026,73.81,0
77JA482,2/19/2026,48.6,0
77JA482,2/20/2026,42.72,0
77JA482,2/21/2026,47.24,0
77JA482,2/22/2026,0,0
77JA482,2/23/2026,3.71,0
90JZ206,2/1/2026,0,0
90JZ206,2/2/2026,27.13,0
90JZ206,2/3/2026,34.64,0
90JZ206,2/4/2026,13.02,0
90JZ206,2/5/2026,14.25,0
90JZ206,2/6/2026,42.75,0
90JZ206,2/7/2026,17.97,0
90JZ206,2/8/2026,0,0
90JZ206,2/9/2026,12.9,0
90JZ206,2/10/2026,18.65,0
90JZ206,2/11/2026,35.02,0
90JZ206,2/12/2026,31.89,0
90JZ206,2/13/2026,11.51,0
90JZ206,2/14/2026,3.71,0
90JZ206,2/15/2026,0,0
90JZ206,2/16/2026,32.11,0
90JZ206,2/17/2026,33.53,0
90JZ206,2/18/2026,13.6,0
90JZ206,2/19/2026,15.92,0
90JZ206,2/20/2026,41.54,0
90JZ206,2/21/2026,18.14,0
90JZ206,2/22/2026,0,0
90JZ206,2/23/2026,0,0
90JN763,2/1/2026,0,0
90JN763,2/2/2026,0,0
90JN763,2/3/2026,0,0
90JN763,2/4/2026,0,0
90JN763,2/5/2026,0,0
77JC520,2/1/2026,36.93,0
77JC520,2/2/2026,52.55,0
77JC520,2/3/2026,41.3,0
77JC520,2/4/2026,51.3,0
77JC520,2/5/2026,42.9,0
77JC520,2/6/2026,38.36,0
77JC520,2/7/2026,42.51,0
77JC520,2/8/2026,0,0
77JC520,2/9/2026,35.8,0
77JC520,2/10/2026,42.99,0
77JC520,2/11/2026,44.03,0
77JC520,2/12/2026,41.15,0
77JC520,2/13/2026,46.91,0
77JC520,2/14/2026,42.23,0
77JC520,2/15/2026,0,0
77JC520,2/16/2026,27.04,0
77JC520,2/17/2026,41.85,0
77JC520,2/18/2026,32.95,0
77JC520,2/19/2026,54.15,0
77JC520,2/20/2026,35.4,0
77JC520,2/21/2026,31.81,0
77JC520,2/22/2026,0,0
77JC520,2/23/2026,0,0
99JD947,2/1/2026,0,0
99JD947,2/2/2026,0.11,0
99JD947,2/3/2026,0,0
99JD947,2/4/2026,0,0
99JD947,2/5/2026,0,0
99JD947,2/6/2026,0,0
90JR579,2/1/2026,0,0
90JR579,2/2/2026,104.38,0
90JR579,2/3/2026,154.54,0
90JR579,2/4/2026,96.15,0
90JR579,2/5/2026,70.81,0
90JR579,2/6/2026,96.32,0
90JR579,2/7/2026,113.13,0
90JR579,2/8/2026,153.29,0
90JR579,2/9/2026,0,0
90JR579,2/10/2026,85.21,0
90JR579,2/11/2026,62.82,0
90JR579,2/12/2026,141.75,0
90JR579,2/13/2026,66.57,0
90JR579,2/14/2026,0,0
90JR579,2/15/2026,0,0
90JR579,2/16/2026,0.11,0
90JR579,2/17/2026,100.43,0
90JR579,2/18/2026,22.68,0
90JR579,2/19/2026,67.94,0
90JR579,2/20/2026,152.91,0
90JR579,2/21/2026,0,0
90JR579,2/22/2026,0,0
90JR579,2/23/2026,10.24,0
110FY445,2/1/2026,0,0
110FY445,2/2/2026,0,0
110FY445,2/3/2026,0,0
110FY445,2/4/2026,0,0
110FY445,2/5/2026,0,0
110FY445,2/6/2026,22,0
110FY445,2/7/2026,5.9,0
110FY445,2/8/2026,26,0
110FY445,2/9/2026,25.8,0
110FY445,2/10/2026,21.3,0
110FY445,2/11/2026,65.4,0
110FY445,2/12/2026,19.2,0
110FY445,2/13/2026,0.3,0
110FY445,2/14/2026,0,0
110FY445,2/15/2026,0,0
110FY445,2/16/2026,21.9,0
110FY445,2/17/2026,9.4,0
110FY445,2/18/2026,44.7,0
110FY445,2/19/2026,31.8,0
110FY445,2/20/2026,38.5,0
110FY445,2/21/2026,0,0
110FY445,2/22/2026,0,0
110FY445,2/23/2026,0,0
77JA374,2/1/2026,88,0
77JA374,2/2/2026,182.7,0
77JA374,2/3/2026,99.6,0
77JA374,2/4/2026,64,0
77JA374,2/5/2026,132.8,0
77JA374,2/6/2026,158.6,0
77JA374,2/7/2026,0,0
77JA374,2/9/2026,208.4,0
77JA374,2/10/2026,201.4,0
77JA374,2/11/2026,143.3,0
77JA374,2/12/2026,184.1,0
77JA374,2/13/2026,207.8,0
77JA374,2/14/2026,0,0
77JA374,2/15/2026,102,0
77JA374,2/16/2026,124.7,0
77JA374,2/17/2026,426.9,0
77JA374,2/18/2026,86.3,0
77JA374,2/19/2026,129,0
77JA374,2/20/2026,155,0
77JA374,2/21/2026,0,0
77JA374,2/22/2026,0,0
77JA374,2/23/2026,5.7,0
99JN638,2/1/2026,0,0
99JN638,2/2/2026,26.4,0
99JN638,2/3/2026,70.4,0
99JN638,2/4/2026,85.7,0
99JN638,2/5/2026,65.3,0
99JN638,2/6/2026,80.9,0
99JN638,2/7/2026,30.5,0
99JN638,2/8/2026,0,0
99JN638,2/9/2026,141.5,0
99JN638,2/10/2026,59.6,0
99JN638,2/11/2026,59.3,0
99JN638,2/12/2026,53.3,0
99JN638,2/13/2026,72.1,0
99JN638,2/14/2026,0,0
99JN638,2/15/2026,0,0
99JN638,2/16/2026,67,0
99JN638,2/17/2026,30.9,0
99JN638,2/18/2026,42.9,0
99JN638,2/19/2026,26.4,0
99JN638,2/20/2026,56.5,0
99JN638,2/21/2026,0,0
99JN638,2/22/2026,0,0
99JN638,2/23/2026,0,0
77JT546,2/1/2026,2.2,0
77JT546,2/2/2026,24.6,0
77JT546,2/3/2026,41.7,0
77JT546,2/4/2026,5.7,0
77JT546,2/5/2026,0.9,0
77JT546,2/6/2026,1.2,0
77JT546,2/7/2026,45.1,0
77JT546,2/8/2026,1.5,0
77JT546,2/9/2026,41.6,0
77JT546,2/10/2026,0.2,0
77JT546,2/11/2026,0.3,0
77JT546,2/12/2026,0.8,0
77JT546,2/13/2026,44.2,0
77JT546,2/14/2026,2.3,0
77JT546,2/15/2026,40.2,0
77JT546,2/16/2026,41.1,0
77JT546,2/17/2026,3.6,0
77JT546,2/18/2026,1.8,0
77JT546,2/19/2026,1.8,0
77JT546,2/20/2026,50.1,0
77JT546,2/21/2026,1.4,0
77JT546,2/22/2026,0,0
90JA514,2/1/2026,63.5,0
90JA514,2/2/2026,26.5,0
90JA514,2/3/2026,12.3,0
90JA514,2/4/2026,0,0
90JA514,2/6/2026,79.3,0
90JA514,2/7/2026,9.2,0
90JA514,2/8/2026,336.1,0
90JA514,2/9/2026,0,0
90JA514,2/10/2026,216,0
90JA514,2/11/2026,135.5,0
90JA514,2/12/2026,0,0
90JA514,2/14/2026,43.6,0
90JA514,2/15/2026,24.1,0
90JA514,2/16/2026,0,0
90JA514,2/19/2026,22.8,0
90JA514,2/20/2026,365.2,0
90JA514,2/21/2026,90.7,0
90JA514,2/22/2026,22.3,0
99JC295,2/1/2026,3.8,0
99JC295,2/8/2026,4,0
99JC295,2/14/2026,0.6,0
99JC295,2/15/2026,9.8,0
99JC295,2/18/2026,0.3,0
99JC295,2/19/2026,0.4,0
99JC295,2/21/2026,0.3,0
99JC294,2/1/2026,26.1,0
99JC294,2/2/2026,11.9,0
99JC294,2/3/2026,0.4,0
99JC294,2/4/2026,0.5,0
99JC294,2/5/2026,0,0
99JC294,2/6/2026,2.4,0
99JC294,2/7/2026,24.1,0
99JC294,2/8/2026,39.3,0
99JC294,2/9/2026,11.1,0
99JC294,2/10/2026,10.4,0
99JC294,2/11/2026,0,0
99JC294,2/12/2026,0.1,0
99JC294,2/13/2026,14.6,0
99JC294,2/14/2026,28.1,0
99JC294,2/15/2026,33.5,0
99JC294,2/16/2026,25.2,0
99JC294,2/17/2026,48,0
99JC294,2/18/2026,31.2,0
99JC294,2/19/2026,0,0
99JC294,2/21/2026,47.9,0
99JC294,2/22/2026,33.2,0
10JV426,2/5/2026,0.8,0
10JV426,2/6/2026,0,0
10JV426,2/18/2026,0,0
10JV426,2/19/2026,0,0
10JV426,2/20/2026,0,0
77JC590,2/1/2026,0,0
77JC590,2/2/2026,436.2,0
77JC590,2/3/2026,40.1,0
77JC590,2/4/2026,100.4,0
77JC590,2/5/2026,12.2,0
77JC590,2/6/2026,59.1,0
77JC590,2/7/2026,36.2,0
77JC590,2/8/2026,0,0
77JC590,2/9/2026,54.9,0
77JC590,2/10/2026,189.2,0
77JC590,2/11/2026,23.4,0
77JC590,2/12/2026,156,0
77JC590,2/13/2026,45.5,0
77JC590,2/14/2026,4.2,0
77JC590,2/15/2026,0,0
77JC590,2/16/2026,12.2,0
77JC590,2/17/2026,64.4,0
77JC590,2/18/2026,135.5,0
77JC590,2/19/2026,15.1,0
77JC590,2/20/2026,22.6,0
77JC590,2/21/2026,170.4,0
77JC590,2/22/2026,0,0
77JC590,2/23/2026,0,0
90JB113,2/2/2026,40.7,0
90JB113,2/3/2026,169.5,0
90JB113,2/4/2026,278.3,0
90JB113,2/5/2026,108.7,0
90JB113,2/6/2026,5.7,0
90JB113,2/7/2026,0,0
90JB113,2/9/2026,4.3,0
90JB113,2/10/2026,315.3,0
90JB113,2/11/2026,68.8,0
90JB113,2/12/2026,16.7,0
90JB113,2/13/2026,282.8,0
90JB113,2/14/2026,3.2,0
90JB113,2/15/2026,0,0
90JB113,2/16/2026,3.6,0
90JB113,2/17/2026,144.6,0
90JB113,2/18/2026,0.5,0
90JB113,2/19/2026,168.6,0
90JB113,2/20/2026,93.3,0
90JB113,2/21/2026,0,0
90JB113,2/22/2026,70.2,0
77JE965,2/1/2026,0,0
77JE965,2/2/2026,136.7,0
77JE965,2/3/2026,126.3,0
77JE965,2/4/2026,129.9,0
77JE965,2/5/2026,122.5,0
77JE965,2/6/2026,125.9,0
77JE965,2/7/2026,0,0
77JE965,2/8/2026,1.7,0
77JE965,2/9/2026,113.7,0
77JE965,2/10/2026,124.9,0
77JE965,2/11/2026,122.2,0
77JE965,2/12/2026,124.6,0
77JE965,2/13/2026,125.5,0
77JE965,2/14/2026,0,0
77JE965,2/15/2026,1.7,0
77JE965,2/16/2026,140,0
77JE965,2/17/2026,123.9,0
77JE965,2/18/2026,123.5,0
77JE965,2/19/2026,120.4,0
77JE965,2/20/2026,158.4,0
77JE965,2/21/2026,35.5,0
77JE965,2/22/2026,182.5,0
77JE965,2/23/2026,41.4,0
77JM993,2/1/2026,0,0
77JM993,2/2/2026,121.1,0
77JM993,2/3/2026,160.6,0
77JM993,2/4/2026,94.9,0
77JM993,2/5/2026,149,0
77JM993,2/6/2026,156.5,0
77JM993,2/7/2026,0.1,0
77JM993,2/8/2026,0,0
77JM993,2/9/2026,138.9,0
77JM993,2/10/2026,112.3,0
77JM993,2/11/2026,119.1,0
77JM993,2/12/2026,185.8,0
77JM993,2/13/2026,112.3,0
77JM993,2/14/2026,0,0
77JM993,2/15/2026,0,0
77JM993,2/16/2026,136.8,0
77JM993,2/17/2026,122.5,0
77JM993,2/18/2026,103.8,0
77JM993,2/19/2026,125.7,0
77JM993,2/20/2026,113.8,0
77JM993,2/21/2026,0.3,0
77JM993,2/22/2026,0.2,0
77JM993,2/23/2026,17.9,0
99JY428,2/1/2026,0.1,0
99JY428,2/2/2026,63.3,0
99JY428,2/3/2026,78.7,0
99JY428,2/4/2026,170.1,0
99JY428,2/5/2026,48.5,0
99JY428,2/6/2026,57.5,0
99JY428,2/7/2026,0,0
99JY428,2/8/2026,0.1,0
99JY428,2/9/2026,62.8,0
99JY428,2/10/2026,38.6,0
99JY428,2/11/2026,0,0
99JY428,2/12/2026,179.2,0
99JY428,2/13/2026,161.5,0
99JY428,2/14/2026,0.1,0
99JY428,2/15/2026,0,0
99JY428,2/16/2026,51,0
99JY428,2/17/2026,253.4,0
99JY428,2/18/2026,133.8,0
99JY428,2/19/2026,228.6,0
99JY428,2/20/2026,65.6,0
99JY428,2/21/2026,0,0
99JY428,2/22/2026,0.1,0
99JY428,2/23/2026,0,0
90JD331,2/1/2026,0,0
90JD331,2/2/2026,81.9,0
90JD331,2/3/2026,83.2,0
90JD331,2/4/2026,104.9,0
90JD331,2/5/2026,81.9,0
90JD331,2/6/2026,83.4,0
90JD331,2/7/2026,0,0
90JD331,2/8/2026,0.1,0
90JD331,2/9/2026,88.3,0
90JD331,2/10/2026,106.3,0
90JD331,2/11/2026,101.4,0
90JD331,2/12/2026,82,0
90JD331,2/13/2026,135,0
90JD331,2/14/2026,0,0
90JD331,2/15/2026,0,0
90JD331,2/16/2026,79.6,0
90JD331,2/17/2026,77.5,0
90JD331,2/18/2026,77.1,0
90JD331,2/19/2026,77.4,0
90JD331,2/20/2026,82,0
90JD331,2/21/2026,0,0
90JD331,2/22/2026,0,0
90JD331,2/23/2026,19.8,0
77JC291,2/1/2026,0,0
77JC291,2/2/2026,20.4,0
77JC291,2/3/2026,49.2,0
77JC291,2/4/2026,0,0
77JC291,2/5/2026,0,0
77JC291,2/6/2026,0,0
77JC291,2/7/2026,0.1,0
77JC291,2/8/2026,0,0
77JC291,2/9/2026,19.8,0
77JC291,2/10/2026,14.8,0
77JC291,2/11/2026,40.4,0
77JC291,2/12/2026,42.8,0
77JC291,2/13/2026,147.9,0
77JC291,2/14/2026,0.1,0
77JC291,2/15/2026,0,0
77JC291,2/16/2026,33.9,0
77JC291,2/17/2026,9.3,0
77JC291,2/18/2026,29.7,0
77JC291,2/19/2026,3.7,0
77JC291,2/20/2026,26.8,0
77JC291,2/21/2026,0,0
77JC291,2/22/2026,0,0
77JC291,2/23/2026,0.3,0
90JZ134,2/1/2026,75,0
90JZ134,2/2/2026,104.7,0
90JZ134,2/3/2026,128.02,0
90JZ134,2/4/2026,166.75,0
90JZ134,2/5/2026,92.66,0
90JZ134,2/6/2026,0,0
90JZ134,2/7/2026,0.01,0
90JZ134,2/8/2026,117.19,0
90JZ134,2/9/2026,123.13,0
90JZ134,2/10/2026,125.86,0
90JZ134,2/11/2026,76.05,0
90JZ134,2/12/2026,152.26,0
90JZ134,2/13/2026,150.06,0
90JZ134,2/14/2026,70.44,0
90JZ134,2/15/2026,83.3,0
90JZ134,2/16/2026,121.92,0
90JZ134,2/17/2026,128.08,0
90JZ134,2/18/2026,177.66,0
90JZ134,2/19/2026,155.73,0
90JZ134,2/20/2026,155.56,0
90JZ134,2/21/2026,78.26,0
90JZ134,2/22/2026,80.11,0
99JK632,2/1/2026,79.63,0
99JK632,2/2/2026,40.49,0
99JK632,2/3/2026,55.8,0
99JK632,2/4/2026,57.45,0
99JK632,2/5/2026,56.07,0
99JK632,2/6/2026,45.85,0
99JK632,2/7/2026,0,0
99JK632,2/9/2026,42.97,0
99JK632,2/10/2026,82.76,0
99JK632,2/11/2026,85.83,0
99JK632,2/12/2026,64.15,0
99JK632,2/13/2026,38.89,0
99JK632,2/16/2026,42.54,0
99JK632,2/17/2026,58.47,0
99JK632,2/18/2026,54.11,0
99JK632,2/19/2026,61.41,0
99JK632,2/20/2026,39.22,0
99JK632,2/23/2026,14.09,0
99JE556,2/1/2026,57.42,0
99JE556,2/2/2026,157.81,0
99JE556,2/3/2026,127.02,0
99JE556,2/4/2026,132.11,0
99JE556,2/5/2026,121.39,0
99JE556,2/6/2026,145.17,0
99JE556,2/7/2026,0,0
99JE556,2/8/2026,0,0
99JE556,2/9/2026,126.61,0
99JE556,2/10/2026,124.44,0
99JE556,2/11/2026,123.27,0
99JE556,2/12/2026,125.44,0
99JE556,2/13/2026,116.51,0
99JE556,2/14/2026,0,0
99JE556,2/15/2026,0,0
99JE556,2/16/2026,124.63,0
99JE556,2/17/2026,127.01,0
99JE556,2/18/2026,127.47,0
99JE556,2/19/2026,134.31,0
99JE556,2/20/2026,141.5,0
99JE556,2/21/2026,0,0
99JE556,2/22/2026,0,0
99JE556,2/23/2026,19.84,0
90JM182,2/1/2026,0,0
90JM182,2/2/2026,103.02,0
90JM182,2/3/2026,135.24,0
90JM182,2/4/2026,101.86,0
90JM182,2/5/2026,89.75,0
90JM182,2/6/2026,214.19,0
90JM182,2/7/2026,0,0
90JM182,2/8/2026,0,0
90JM182,2/9/2026,139.17,0
90JM182,2/10/2026,71.42,0
90JM182,2/11/2026,90.98,0
90JM182,2/12/2026,104.56,0
90JM182,2/13/2026,124.13,0
90JM182,2/14/2026,58.17,0
90JM182,2/15/2026,0,0
90JM182,2/16/2026,171.9,0
90JM182,2/17/2026,93.19,0
90JM182,2/18/2026,152,0
90JM182,2/19/2026,133.61,0
90JM182,2/20/2026,136.42,0
90JM182,2/21/2026,0,0
90JM182,2/22/2026,68.3,0
90JM182,2/23/2026,0,0
99JK122,2/1/2026,0,0
99JK122,2/2/2026,48.56,0
99JK122,2/3/2026,29.77,0
99JK122,2/4/2026,33.02,0
99JK122,2/5/2026,50.94,0
99JK122,2/6/2026,77.44,0
99JK122,2/7/2026,0,0
99JK122,2/8/2026,0,0
99JK122,2/9/2026,59.69,0
99JK122,2/10/2026,49.83,0
99JK122,2/11/2026,33.13,0
99JK122,2/12/2026,88.16,0
99JK122,2/13/2026,54.88,0
99JK122,2/14/2026,0,0
99JK122,2/15/2026,0,0
99JK122,2/16/2026,51.94,0
99JK122,2/17/2026,40.79,0
99JK122,2/18/2026,35.19,0
99JK122,2/19/2026,51.34,0
99JK122,2/20/2026,59.3,0
99JK122,2/21/2026,0,0
99JK122,2/22/2026,0,0
99JK122,2/23/2026,0,0
90JS430,2/1/2026,0,0
90JS430,2/2/2026,93.88,0
90JS430,2/3/2026,80.85,0
90JS430,2/4/2026,98.57,0
90JS430,2/5/2026,81.82,0
90JS430,2/6/2026,101.07,0
90JS430,2/7/2026,0,0
90JS430,2/8/2026,0,0
90JS430,2/9/2026,82.02,0
90JS430,2/10/2026,0,0
90JS430,2/20/2026,0,0
90JS430,2/23/2026,15.31,0
90JR481,2/1/2026,0,0
90JR481,2/2/2026,23.44,0
90JR481,2/3/2026,54.56,0
90JR481,2/4/2026,38.75,0
90JR481,2/5/2026,35.11,0
90JR481,2/6/2026,45.3,0
90JR481,2/7/2026,0,0
90JR481,2/8/2026,0,0
90JR481,2/9/2026,54.15,0
90JR481,2/10/2026,58.05,0
90JR481,2/11/2026,43.61,0
90JR481,2/12/2026,40.03,0
90JR481,2/13/2026,41.03,0
90JR481,2/14/2026,0,0
90JR481,2/15/2026,0,0
90JR481,2/16/2026,38.98,0
90JR481,2/17/2026,36.9,0
90JR481,2/18/2026,31.36,0
90JR481,2/19/2026,29.69,0
90JR481,2/20/2026,30.16,0
90JR481,2/21/2026,0,0
90JR481,2/22/2026,20.1,0
90JR481,2/23/2026,0,0
99JK378,2/1/2026,0,0
99JK378,2/2/2026,50.18,0
99JK378,2/3/2026,50.73,0
99JK378,2/4/2026,48.71,0
99JK378,2/5/2026,53.03,0
99JK378,2/6/2026,53.46,0
99JK378,2/7/2026,0,0
99JK378,2/8/2026,0,0
99JK378,2/9/2026,49.15,0
99JK378,2/10/2026,48.2,0
99JK378,2/11/2026,50.37,0
99JK378,2/12/2026,49.11,0
99JK378,2/13/2026,49.38,0
99JK378,2/14/2026,0,0
99JK378,2/15/2026,0,0
99JK378,2/16/2026,49.62,0
99JK378,2/17/2026,48.14,0
99JK378,2/18/2026,49.65,0
99JK378,2/19/2026,50.94,0
99JK378,2/20/2026,49.32,0
99JK378,2/21/2026,0,0
99JK378,2/22/2026,0,0
99JK378,2/23/2026,0.92,0
90JS439,2/1/2026,0,0
90JS439,2/2/2026,77.73,0
90JS439,2/3/2026,70.98,0
90JS439,2/4/2026,70.05,0
90JS439,2/5/2026,70.86,0
90JS439,2/6/2026,135.38,0
90JS439,2/7/2026,0,0
90JS439,2/8/2026,0,0
90JS439,2/9/2026,75.62,0
90JS439,2/10/2026,71.58,0
90JS439,2/11/2026,68.36,0
90JS439,2/12/2026,108.28,0
90JS439,2/13/2026,78.43,0
90JS439,2/16/2026,72.12,0
90JS439,2/17/2026,73.22,0
90JS439,2/18/2026,68.28,0
90JS439,2/19/2026,68.49,0
90JS439,2/20/2026,83.68,0
90JS439,2/23/2026,5.09,0
90JP393,2/1/2026,0,0
90JP393,2/2/2026,0,0
90JP393,2/3/2026,0,0
90JP393,2/4/2026,0,0
90JP393,2/5/2026,0,0
90JP393,2/6/2026,0,0
90JP393,2/7/2026,0,0
90JP393,2/8/2026,0,0
90JP393,2/9/2026,81.41,0
90JP393,2/10/2026,41.48,0
90JP393,2/11/2026,77.18,0
90JP393,2/12/2026,5.51,0
90JP393,2/13/2026,121.68,0
90JP393,2/14/2026,0,0
90JP393,2/15/2026,0,0
90JP393,2/16/2026,40.33,0
90JP393,2/17/2026,58.44,0
90JP393,2/18/2026,58.77,0
90JP393,2/19/2026,23.5,0
90JP393,2/20/2026,0,0
90JP393,2/21/2026,0,0
90JP393,2/22/2026,0,0
90JP393,2/23/2026,0,0
90JS517,2/19/2026,0,0
90JS517,2/20/2026,0,0
90JS517,2/21/2026,0,0
90JS517,2/22/2026,0,0
90JS517,2/23/2026,0,0
77YZ872,2/1/2026,0,0
77YZ872,2/2/2026,148.3,0
77YZ872,2/3/2026,146.96,0
77YZ872,2/4/2026,161.39,0
77YZ872,2/5/2026,140.52,0
77YZ872,2/6/2026,134.38,0
77YZ872,2/7/2026,0,0
77YZ872,2/8/2026,0,0
77YZ872,2/9/2026,139.92,0
77YZ872,2/10/2026,154.56,0
77YZ872,2/11/2026,144.2,0
77YZ872,2/12/2026,156.89,0
77YZ872,2/13/2026,168.8,0
77YZ872,2/14/2026,0,0
77YZ872,2/15/2026,0,0
77YZ872,2/16/2026,146.58,0
77YZ872,2/17/2026,151.35,0
77YZ872,2/18/2026,152.77,0
77YZ872,2/19/2026,150.23,0
77YZ872,2/20/2026,92.62,0
77YZ872,2/21/2026,0,0
77YZ872,2/22/2026,0,0
77YZ872,2/23/2026,0,0
99JE208,2/1/2026,0,0
99JE208,2/2/2026,19.88,0
99JE208,2/3/2026,22.29,0
99JE208,2/4/2026,66.44,0
99JE208,2/5/2026,31.65,0
99JE208,2/6/2026,13.33,0
99JE208,2/7/2026,0,0
99JE208,2/8/2026,0,0
99JE208,2/9/2026,25.2,0
99JE208,2/10/2026,21.74,0
99JE208,2/11/2026,21.38,0
99JE208,2/12/2026,55.68,0
99JE208,2/13/2026,50.95,0
99JE208,2/14/2026,0,0
99JE208,2/15/2026,0,0
99JE208,2/16/2026,23.7,0
99JE208,2/17/2026,20.86,0
99JE208,2/18/2026,17.07,0
99JE208,2/19/2026,37.13,0
99JE208,2/20/2026,24.77,0
99JE208,2/21/2026,0,0
99JE208,2/22/2026,0,0
99JE208,2/23/2026,0,0
99JR223,2/2/2026,101.07,4
99JR223,2/3/2026,95.52,3
99JR223,2/4/2026,59.27,4
99JR223,2/5/2026,83.03,4
99JR223,2/6/2026,135.48,3
99JR223,2/9/2026,108.38,3
99JR223,2/10/2026,65.63,5
99JR223,2/11/2026,96.27,4
99JR223,2/12/2026,64.09,2
99JR223,2/13/2026,45.06,6
99JR223,2/15/2026,118.2,2
99JR223,2/16/2026,83.02,4
99JR223,2/17/2026,74.94,6
99JR223,2/18/2026,88.38,3
99JR223,2/19/2026,66.81,3
99JR223,2/20/2026,101.34,1
99JR223,2/23/2026,0,0
90JS437,2/1/2026,0,0
90JS437,2/2/2026,59.77,0
90JS437,2/3/2026,60.02,0
90JS437,2/4/2026,59.99,0
90JS437,2/5/2026,92.99,0
90JS437,2/6/2026,79.4,0
90JS437,2/7/2026,0,0
90JS437,2/8/2026,0,0
90JS437,2/9/2026,51.57,0
90JS437,2/10/2026,105.52,0
90JS437,2/11/2026,84.59,0
90JS437,2/12/2026,81.55,0
90JS437,2/13/2026,80.85,0
90JS437,2/15/2026,0,0
90JS437,2/16/2026,84.37,0
90JS437,2/17/2026,90.8,0
90JS437,2/18/2026,82.95,0
90JS437,2/19/2026,96.48,0
90JS437,2/20/2026,104.44,0
90JS437,2/23/2026,18.51,0
90JN274,2/2/2026,145.71,0
90JN274,2/3/2026,129.95,0
90JN274,2/4/2026,148.65,0
90JN274,2/5/2026,136.09,0
90JN274,2/6/2026,141.22,0
90JN274,2/9/2026,97.18,0
90JN274,2/10/2026,151.06,0
90JN274,2/11/2026,153.36,0
90JN274,2/12/2026,137.61,0
90JN274,2/13/2026,75.04,0
90JN274,2/14/2026,0.22,0
90JN274,2/15/2026,0,0
90JN274,2/16/2026,109.97,0
90JN274,2/17/2026,148.63,0
90JN274,2/18/2026,129.34,0
90JN274,2/19/2026,136.16,0
90JN274,2/20/2026,132.64,0
90JP029,2/1/2026,0,0
90JP029,2/2/2026,484.48,0
90JP029,2/3/2026,60.26,0
90JP029,2/4/2026,9.8,0
90JP029,2/5/2026,142.37,0
90JP029,2/6/2026,1.95,0
90JP029,2/7/2026,157.22,0
90JP029,2/8/2026,109.21,0
90JP029,2/9/2026,11.62,0
90JP029,2/10/2026,138.51,0
90JP029,2/11/2026,10.01,0
90JP029,2/12/2026,42.99,0
90JP029,2/13/2026,7.64,0
90JP029,2/14/2026,23.33,0
90JP029,2/15/2026,0,0
90JP029,2/16/2026,21.24,0
90JP029,2/17/2026,35.49,0
90JP029,2/18/2026,49.53,0
90JP029,2/19/2026,136.96,0
90JP029,2/20/2026,13.74,0
90JP029,2/21/2026,271.91,0
99JG948,2/1/2026,0,0
99JG948,2/2/2026,16.43,2
99JG948,2/3/2026,6.96,1
99JG948,2/4/2026,16.53,1
99JG948,2/5/2026,89.48,3
99JG948,2/6/2026,42.65,4
99JG948,2/7/2026,0,0
99JG948,2/8/2026,0,0
99JG948,2/9/2026,42.22,3
99JG948,2/10/2026,51.01,4
99JG948,2/11/2026,13.94,1
99JG948,2/19/2026,5.56,1
99JG948,2/20/2026,15.93,2
99JG948,2/21/2026,131.65,3
99JG948,2/22/2026,144.04,3
99JG948,2/23/2026,0,0
99JE788,2/2/2026,19.28,0
99JE788,2/3/2026,30,0
99JE788,2/4/2026,28.69,0
99JE788,2/5/2026,24.77,0
99JE788,2/6/2026,25.34,0
99JE788,2/8/2026,28.16,0
99JE788,2/9/2026,24.43,0
99JE788,2/10/2026,28.66,0
99JE788,2/11/2026,23.04,0
99JE788,2/12/2026,19.92,0
99JE788,2/13/2026,37.27,0
99JE788,2/14/2026,0,0
99JE788,2/15/2026,0,0
99JE788,2/16/2026,17.81,0
99JE788,2/17/2026,21.21,0
99JE788,2/18/2026,23.7,0
99JE788,2/19/2026,17.15,0
99JE788,2/20/2026,30.6,0
99JE788,2/21/2026,0,0
99JE788,2/22/2026,0,0
99JE788,2/23/2026,2.48,0
90JU164,2/6/2026,0.04,0
90JU164,2/7/2026,0,0
90JU164,2/8/2026,0,0
90JU164,2/9/2026,18.89,0
90JU164,2/10/2026,53.7,0
90JU164,2/11/2026,46.15,0
90JU164,2/12/2026,94.79,0
90JU164,2/13/2026,71.43,0
90JU164,2/14/2026,0,0
90JU164,2/15/2026,0,0
90JU164,2/16/2026,128.04,0
90JU164,2/17/2026,70.48,0
90JU164,2/18/2026,97.42,0
90JU164,2/19/2026,93.03,0
90JU164,2/20/2026,87.11,0
90JU164,2/21/2026,34.81,0
90JU164,2/22/2026,0,0
90JU164,2/23/2026,12.41,0
99JE557,2/2/2026,126.92,0
99JE557,2/3/2026,166.61,0
99JE557,2/4/2026,142.5,0
99JE557,2/5/2026,138.67,0
99JE557,2/6/2026,148.63,0
99JE557,2/9/2026,123.42,0
99JE557,2/10/2026,128.11,0
99JE557,2/11/2026,148.64,0
99JE557,2/12/2026,128.28,0
99JE557,2/13/2026,149.19,0
99JE557,2/16/2026,125.59,0
99JE557,2/17/2026,130.06,0
99JE557,2/18/2026,126.53,0
99JE557,2/19/2026,126.06,0
99JE557,2/20/2026,146.42,0
99JE557,2/23/2026,0,0
99JE789,2/1/2026,0,0
99JE789,2/2/2026,53.81,0
99JE789,2/3/2026,32.51,0
99JE789,2/4/2026,37.08,0
